"","address","charging","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","City","Longitude","Latitude","Altitude","Time....Sys.time..","zip"
"73246","W 42nd St 1063, 78756 Austin",NA,"CE","GOOD",75,"GOOD","CZS 9752",FALSE,"WMEEJ3BA3EK748958","austin",-97.74069,30.31023,0,"2015-12-08 09:21:35","78756"
"73282","Coleto St 2232, 78722 Austin",NA,"CE","GOOD",78,"GOOD","FBV 4369",FALSE,"WMEEJ3BA7FK799204","austin",-97.71905,30.28361,0,"2015-12-08 09:21:35","78722"
"73294","Cromwell Cir 2290, 78741 Austin",NA,"CE","GOOD",100,"GOOD","CSF 8929",FALSE,"WMEEJ3BA9EK733333","austin",-97.7191,30.22911,0,"2015-12-08 09:21:35","78741"
"73302","Peacock Ln 619, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4467",FALSE,"WMEEJ3BA7FK801727","austin",-97.76483,30.23462,0,"2015-12-08 09:21:35","78704"
"73319","Shore District Dr 1392, 78741 Austin",NA,"CE","GOOD",72,"GOOD","FBV 4371",FALSE,"WMEEJ3BAXFK798502","austin",-97.72756,30.24367,0,"2015-12-08 09:21:35","78741"
"73323","Stark St 819, 78756 Austin",NA,"CE","UNACCEPTABLE",15,"UNACCEPTABLE","CSG 1542",FALSE,"WMEEJ3BA2EK733240","austin",-97.72736,30.3259,0,"2015-12-08 09:21:35","78756"
"73326","Arpdale St 2463, 78704 Austin",NA,"CE","GOOD",27,"GOOD","FBV 4382",FALSE,"WMEEJ3BA8FK799325","austin",-97.78231,30.25054,0,"2015-12-08 09:21:35","78704"
"73350","Wilshire Blvd 1602, 78722 Austin",NA,"CE","GOOD",30,"GOOD","FHB 2842",FALSE,"WMEEJ3BA8FK800800","austin",-97.71118,30.29713,0,"2015-12-08 09:21:35","78722"
"73360","Crestview Station",NA,"CE","GOOD",27,"GOOD","CZT 0996",FALSE,"WMEEJ3BA9EK748575","austin",-97.71947,30.33886,0,"2015-12-08 09:21:35","78752"
"73412","W 5th St 123, 78701 Austin",NA,"CE","GOOD",15,"GOOD","FGZ 8629",FALSE,"WMEEJ3BA9FK802300","austin",-97.74347,30.26718,0,"2015-12-08 09:26:35","78701"
"73513","E 6th St 703, 78701 Austin",NA,"CE","UNACCEPTABLE",21,"UNACCEPTABLE","FBV 4363",FALSE,"WMEEJ3BA4FK799595","austin",-97.73586,30.26608,0,"2015-12-08 09:26:35","78701"
"73570","Milton St W 1007, 78704 Austin",NA,"CE","GOOD",24,"GOOD","FBV 4436",FALSE,"WMEEJ3BA9FK799317","austin",-97.76117,30.25075,0,"2015-12-08 09:26:35","78704"
"73653","Wood Hollow Dr 7296, 78731 Austin",NA,"CE","GOOD",75,"GOOD","FJC 9793",FALSE,"WMEEJ3BA6FK801945","austin",-97.75075,30.35717,0,"2015-12-08 09:31:35","78731"
"73655","LCRA - Trade Center Dr",NA,"CE","GOOD",30,"GOOD","FHB 2832",FALSE,"WMEEJ3BA9FK801907","austin",-97.71414,30.20749,0,"2015-12-08 09:31:35","78744"
"73672","E 41st St 904, 78751 Austin",NA,"CE","GOOD",18,"GOOD","FHB 2856",FALSE,"WMEEJ3BA0FK801410","austin",-97.72173,30.29945,0,"2015-12-08 09:31:35","78751"
"73698","W 37th St 611, 78705 Austin",NA,"CE","GOOD",69,"GOOD","CYL 4639",FALSE,"WMEEJ3BA8EK748891","austin",-97.73971,30.30248,0,"2015-12-08 09:31:35","78705"
"73814","Wood Hollow Dr 7168, 78731 Austin",NA,"CE","GOOD",57,"UNACCEPTABLE","FHB 0205",FALSE,"WMEEJ3BA9FK802183","austin",-97.75213,30.35499,0,"2015-12-08 09:31:35","78731"
"73855","Hidalgo St 2317, 78702 Austin",NA,"CE","GOOD",69,"GOOD","CZS 9749",FALSE,"WMEEJ3BA2EK748112","austin",-97.7171,30.26076,0,"2015-12-08 09:31:35","78702"
"73896","Crestview Station",NA,"CE","GOOD",21,"GOOD","FHB 2898",FALSE,"WMEEJ3BA3FK799989","austin",-97.71947,30.33886,0,"2015-12-08 09:31:35","78752"
"73957","Post Oak St 1198, 78704 Austin",NA,"CE","GOOD",27,"GOOD","CK9 T309",FALSE,"WMEEJ3BA6AK416698","austin",-97.75684,30.25899,0,"2015-12-08 09:36:35","78704"
"74107","Friar Tuck Ln 2632, 78704 Austin",NA,"CE","GOOD",57,"GOOD","FJC 9779",FALSE,"WMEEJ3BA0FK802847","austin",-97.75178,30.23372,0,"2015-12-08 09:36:35","78704"
"74228","Breeze Ter 2962, 78722 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8612",FALSE,"WMEEJ3BA6FK800455","austin",-97.71892,30.28544,0,"2015-12-08 09:41:36","78722"
"74266","Rio Grande St 1213, 78701 Austin",NA,"CE","GOOD",36,"GOOD","CSF 8919",FALSE,"WMEEJ3BA0EK733883","austin",-97.747,30.27651,0,"2015-12-08 09:41:36","78701"
"74345","Capitol Metro Headquarters",NA,"CE","GOOD",42,"GOOD","FBV 4381",FALSE,"WMEEJ3BA6FK799310","austin",-97.7099,30.25625,0,"2015-12-08 09:41:36","78702"
"74429","Campbell St 564, 78703 Austin",NA,"CE","GOOD",96,"GOOD","CSG 2236",FALSE,"WMEEJ3BA8EK736207","austin",-97.7645,30.27553,0,"2015-12-08 09:41:36","78703"
"74487","E 5th St 1259, 78702 Austin",NA,"CE","GOOD",51,"GOOD","FJC 9932",FALSE,"WMEEJ3BA0FK801441","austin",-97.7303,30.26327,0,"2015-12-08 09:41:36","78702"
"74581","E 32nd St 809, 78705 Austin",NA,"CE","GOOD",93,"GOOD","CYL 4640",FALSE,"WMEEJ3BA8EK748731","austin",-97.72852,30.29121,0,"2015-12-08 09:46:36","78705"
"74758","E 6th St 2217, 78702 Austin",NA,"CE","GOOD",21,"GOOD","FHB 1331",FALSE,"WMEEJ3BA8FK801171","austin",-97.71797,30.26002,0,"2015-12-08 09:46:36","78702"
"74925","The Zone Apartments",NA,"CE","GOOD",100,"GOOD","FJC 9598",FALSE,"WMEEJ3BA6FK801797","austin",-97.71845,30.23231,0,"2015-12-08 09:51:36","78741"
"74960","Adams Ave 5630, 78756 Austin",NA,"CE","GOOD",60,"GOOD","CSF 9195",FALSE,"WMEEJ3BA4EK734809","austin",-97.73964,30.33055,0,"2015-12-08 09:51:36","78756"
"75003","Harmon Ave 4738, 78751 Austin",NA,"CE","GOOD",90,"GOOD","CZT 1026",FALSE,"WMEEJ3BA8EK748230","austin",-97.71455,30.30629,0,"2015-12-08 09:51:36","78751"
"75023","W 20th St 333, 78705 Austin",NA,"CE","GOOD",33,"GOOD","CSG 1543",FALSE,"WMEEJ3BA7EK734643","austin",-97.74125,30.28263,0,"2015-12-08 09:51:36","78705"
"75036","W 6th St 905, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4467",FALSE,"WMEEJ3BA7FK801727","austin",-97.75291,30.2711,0,"2015-12-08 09:51:36","78703"
"75226","S Lakeshore Blvd 1755, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2847",FALSE,"WMEEJ3BA4FK802009","austin",-97.72901,30.24484,0,"2015-12-08 09:56:36","78741"
"75386","Calles St 606, 78702 Austin",NA,"CE","GOOD",63,"GOOD","FGZ 8811",FALSE,"WMEEJ3BAXFK802287","austin",-97.71266,30.25853,0,"2015-12-08 09:56:36","78702"
"75607","S Interstate 35 1796, 78704 Austin",NA,"CE","GOOD",57,"GOOD","CZT 0919",FALSE,"WMEEJ3BA3EK748832","austin",-97.73863,30.2402,0,"2015-12-08 10:01:37","78704"
"75645","Glendale Pl 2176, 78704 Austin",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","FHB 2854",FALSE,"WMEEJ3BA4FK800020","austin",-97.74336,30.23686,0,"2015-12-08 10:01:37","78704"
"75744","Radam Ln 166, 78745 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2838",FALSE,"WMEEJ3BA0FK800578","austin",-97.7659,30.22225,0,"2015-12-08 10:06:37","78745"
"75752","Annie St W 809, 78704 Austin",NA,"CE","UNACCEPTABLE",90,"GOOD","FBV 4440",FALSE,"WMEEJ3BAXFK799245","austin",-97.75952,30.24856,0,"2015-12-08 10:06:37","78704"
"75797","Lee Barton Dr 156, 78704 Austin",NA,"CE","GOOD",18,"GOOD","FHB 2828",FALSE,"WMEEJ3BA6FK802772","austin",-97.75642,30.26365,0,"2015-12-08 10:06:37","78704"
"75964","Winflo Dr 838, 78703 Austin",NA,"CE","GOOD",12,"GOOD","FHB 1332",FALSE,"WMEEJ3BAXFK801057","austin",-97.75813,30.27561,0,"2015-12-08 10:06:37","78703"
"75979","University Ave 2025, 78705 Austin",NA,"CE","GOOD",45,"GOOD","FGZ 8689",FALSE,"WMEEJ3BAXFK802161","austin",-97.7396,30.28318,0,"2015-12-08 10:06:37","78705"
"75993","E 34th St 263, 78705 Austin",NA,"CE","GOOD",54,"GOOD","FHB 2855",FALSE,"WMEEJ3BA8FK800487","austin",-97.73381,30.2978,0,"2015-12-08 10:06:37","78705"
"76134","E 41st St 137, 78751 Austin",NA,"CE","UNACCEPTABLE",21,"UNACCEPTABLE","FHB 1327",FALSE,"WMEEJ3BAXFK801754","austin",-97.73089,30.30398,0,"2015-12-08 10:11:37","78751"
"76187","Dean Keaton and Whitis",NA,"CE","UNACCEPTABLE",57,"GOOD","FHB 0205",FALSE,"WMEEJ3BA9FK802183","austin",-97.74003,30.28978,0,"2015-12-08 10:11:37","78705"
"76195","The Zone Apartments",NA,"CE","UNACCEPTABLE",27,"UNACCEPTABLE","FHB 0245",FALSE,"WMEEJ3BA6FK800908","austin",-97.71845,30.23231,0,"2015-12-08 10:11:37","78741"
"76277","E 14th St 2908, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FHB 1334",FALSE,"WMEEJ3BAXFK800541","austin",-97.708,30.27765,0,"2015-12-08 10:11:37","78702"
"76299","S Congress Ave 793, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8611",FALSE,"WMEEJ3BA0FK800323","austin",-97.74747,30.25452,0,"2015-12-08 10:11:37","78704"
"76396","Sheringham Dr 2552, 78741 Austin",NA,"CE","UNACCEPTABLE",45,"UNACCEPTABLE","CSG 1544",FALSE,"WMEEJ3BA6EK734861","austin",-97.72477,30.23105,0,"2015-12-08 10:16:37","78741"
"76452","S Mo-Pac Expy, 78746 Austin",NA,"CE","GOOD",63,"GOOD","FJC 9925",FALSE,"WMEEJ3BAXFK800989","austin",-97.77258,30.2721,0,"2015-12-08 10:16:37","78746"
"76516","E 12th St 1868, 78702 Austin",NA,"CE","UNACCEPTABLE",54,"UNACCEPTABLE","FJC 9926",FALSE,"WMEEJ3BA2FK801196","austin",-97.72018,30.27377,0,"2015-12-08 10:16:37","78702"
"76574","S Lakeshore Blvd 1763, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8804",FALSE,"WMEEJ3BA6FK800374","austin",-97.72886,30.24483,0,"2015-12-08 10:16:37","78741"
"76681","Rio Grande St 1997, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2844",FALSE,"WMEEJ3BA0FK801990","austin",-97.74504,30.2833,0,"2015-12-08 10:21:38","78705"
"76745","Grooms St 3102, 78705 Austin",NA,"CE","UNACCEPTABLE",30,"GOOD","FBV 4365",FALSE,"WMEEJ3BA2FK799675","austin",-97.73561,30.29476,0,"2015-12-08 10:21:38","78705"
"76757","E 7th St 2619, 78702 Austin",NA,"CE","GOOD",48,"GOOD","FHB 1550",FALSE,"WMEEJ3BA0FK801746","austin",-97.71251,30.26063,0,"2015-12-08 10:21:38","78702"
"76789","Whole Foods Market - Garage Ground Level",NA,"CE","GOOD",84,"GOOD","FJC 9938",FALSE,"WMEEJ3BA3FK801871","austin",-97.7531,30.27087,0,"2015-12-08 10:21:38","78703"
"77113","Campbell St 524, 78703 Austin",NA,"CE","GOOD",63,"GOOD","FGZ 8803",FALSE,"WMEEJ3BA5FK801483","austin",-97.76475,30.27515,0,"2015-12-08 10:26:38","78703"
"77133","E 5th St 1029, 78702 Austin",NA,"CE","GOOD",69,"GOOD","CZS 9749",FALSE,"WMEEJ3BA2EK748112","austin",-97.73215,30.2639,0,"2015-12-08 10:26:38","78702"
"77137","13 1/2 St W 774, 78701 Austin",NA,"CE","GOOD",33,"GOOD","CSG 1543",FALSE,"WMEEJ3BA7EK734643","austin",-97.74754,30.27762,0,"2015-12-08 10:26:38","78701"
"77180","Nelray Blvd 720, 78751 Austin",NA,"CE","GOOD",18,"GOOD","FHB 2898",FALSE,"WMEEJ3BA3FK799989","austin",-97.72688,30.3231,0,"2015-12-08 10:26:38","78751"
"77231","Alameda Dr 1410, 78704 Austin",NA,"CE","GOOD",57,"GOOD","CK9 T375",FALSE,"WMEEJ3BA3AK416755","austin",-97.74254,30.2474,0,"2015-12-08 10:31:38","78704"
"77235","Merrie Lynn Ave 3274, 78722 Austin",NA,"CE","GOOD",18,"GOOD","GGG 3720",FALSE,"WMEEJ3BA4FK801474","austin",-97.71227,30.28608,0,"2015-12-08 10:31:38","78722"
"77262","W 38th St 1047, 78705 Austin",NA,"CE","GOOD",30,"GOOD","FHB 1337",FALSE,"WMEEJ3BA6FK800391","austin",-97.74376,30.30516,0,"2015-12-08 10:31:38","78705"
"77290","Elmont Dr 2216, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8685",FALSE,"WMEEJ3BA1FK803165","austin",-97.72369,30.24224,0,"2015-12-08 10:31:38","78741"
"77395","Onion St 548, 78702 Austin",NA,"CE","GOOD",57,"GOOD","GJX 9016",FALSE,"WMEEJ3BA5AK417888","austin",-97.72769,30.26314,0,"2015-12-08 10:31:38","78702"
"77406","Travis Heights Blvd 1870, 78704 Austin",NA,"CE","GOOD",48,"GOOD","FHB 2862",FALSE,"WMEEJ3BA1FK802274","austin",-97.7432,30.24141,0,"2015-12-08 10:31:38","78704"
"77482","E 6th St 1986, 78702 Austin",NA,"CE","GOOD",96,"GOOD","FBV 4370",FALSE,"WMEEJ3BAXFK798967","austin",-97.72137,30.26131,0,"2015-12-08 10:31:38","78702"
"77649","W North Loop Blvd 2224, 78756 Austin",NA,"CE","GOOD",69,"GOOD","FBV 4379",FALSE,"WMEEJ3BA7FK799235","austin",-97.74183,30.32678,0,"2015-12-08 10:36:38","78756"
"77693","E 5th St 1035, 78702 Austin",NA,"CE","GOOD",57,"GOOD","GJX 9016",FALSE,"WMEEJ3BA5AK417888","austin",-97.73209,30.2639,0,"2015-12-08 10:36:38","78702"
"77832","Royal Crest Dr 1756, 78741 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T286",FALSE,"WMEEJ3BA4AK416926","austin",-97.731,30.23815,0,"2015-12-08 10:41:39","78741"
"77888","E 6th St 1816, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2867",FALSE,"WMEEJ3BA3FK802535","austin",-97.72333,30.262,0,"2015-12-08 10:41:39","78702"
"77933","Esperanza Xing 3151, 78758 Austin",NA,"CE","GOOD",45,"GOOD","FGZ 8623",FALSE,"WMEEJ3BA4FK802835","austin",-97.72276,30.39933,0,"2015-12-08 10:41:39","78758"
"77958","Cayenne Ln 7642, 78741 Austin",NA,"CE","GOOD",24,"GOOD","FJC 9791",FALSE,"WMEEJ3BA0FK802055","austin",-97.69124,30.22384,0,"2015-12-08 10:41:39","78741"
"78015","Longview St 2568, 78705 Austin",NA,"CE","UNACCEPTABLE",54,"UNACCEPTABLE","CZT 0919",FALSE,"WMEEJ3BA3EK748832","austin",-97.75068,30.29095,0,"2015-12-08 10:41:39","78705"
"78140","E 43rd St 421, 78751 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2856",FALSE,"WMEEJ3BA0FK801410","austin",-97.72684,30.30495,0,"2015-12-08 10:46:39","78751"
"78280","W 2nd St 228, 78701 Austin",NA,"CE","GOOD",78,"GOOD","CSF 9197",FALSE,"WMEEJ3BA8EK734506","austin",-97.74577,30.26484,0,"2015-12-08 10:46:39","78701"
"78295","Sylvan Dr 1618, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FJC 9936",FALSE,"WMEEJ3BA2FK801781","austin",-97.73562,30.24053,0,"2015-12-08 10:46:39","78741"
"78500","E 4th St 476, 78701 Austin",NA,"CE","GOOD",18,"GOOD","FHB 2828",FALSE,"WMEEJ3BA6FK802772","austin",-97.73921,30.26503,0,"2015-12-08 10:51:39","78701"
"78562","Zaragosa St 2703, 78702 Austin",NA,"CE","GOOD",54,"GOOD","FBV 4488",FALSE,"WMEEJ3BAXFK802998","austin",-97.70993,30.26383,0,"2015-12-08 10:51:39","78702"
"78630","The Canopy",NA,"CE","GOOD",51,"GOOD","FBV 4360",FALSE,"WMEEJ3BA0FK799920","austin",-97.69811,30.26199,0,"2015-12-08 10:51:39","78702"
"78640","Nueces St 2220, 78705 Austin",NA,"CE","GOOD",54,"GOOD","FHB 2839",FALSE,"WMEEJ3BA0FK801603","austin",-97.74393,30.28547,0,"2015-12-08 10:51:39","78705"
"78671","Castro St 2771, 78702 Austin",NA,"CE","GOOD",36,"GOOD","FHB 0243",FALSE,"WMEEJ3BA2FK799983","austin",-97.70869,30.26282,0,"2015-12-08 10:51:39","78702"
"78695","Brazos St 630, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T264",FALSE,"WMEEJ3BAXAK417420","austin",-97.74139,30.26802,0,"2015-12-08 10:51:39","78701"
"78738","Merrie Lynn Ave 3270, 78722 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8806",FALSE,"WMEEJ3BA9FK801762","austin",-97.71219,30.28604,0,"2015-12-08 10:56:39","78722"
"78848","Fortview Rd 1891, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FFD 7834",FALSE,"WMEEJ3BA7FK803221","austin",-97.78665,30.23033,0,"2015-12-08 10:56:39","78704"
"78886","W 26th St 131, 78705 Austin",NA,"CE","GOOD",54,"GOOD","FHB 0205",FALSE,"WMEEJ3BA9FK802183","austin",-97.73824,30.28963,0,"2015-12-08 10:56:39","78705"
"78904","E 11th St 158, 78701 Austin",NA,"CE","GOOD",48,"GOOD","GGG 3722",FALSE,"WMEEJ3BA7FK802943","austin",-97.74006,30.27256,0,"2015-12-08 10:56:39","78701"
"78912","The Canopy",NA,"CE","GOOD",51,"GOOD","FHB 2863",FALSE,"WMEEJ3BA3FK802325","austin",-97.69811,30.26199,0,"2015-12-08 10:56:39","78702"
"78994","Congress Ave 1032, 78701 Austin",NA,"CE","GOOD",33,"GOOD","CZS 9744",FALSE,"WMEEJ3BA2EK748224","austin",-97.74157,30.27218,0,"2015-12-08 10:56:39","78701"
"79056","San Antonio St 2216, 78705 Austin",NA,"CE","GOOD",33,"GOOD","CSF 8919",FALSE,"WMEEJ3BA0EK733883","austin",-97.74295,30.28533,0,"2015-12-08 11:01:41","78705"
"79175","Cobalt II",NA,"CE","GOOD",27,"GOOD","FBV 4388",FALSE,"WMEEJ3BA2FK799420","austin",-97.73096,30.23814,0,"2015-12-08 11:01:41","78741"
"79328","W 5th St 142, 78701 Austin",NA,"CE","GOOD",81,"GOOD","CZS 9751",FALSE,"WMEEJ3BA4EK748130","austin",-97.74367,30.26735,0,"2015-12-08 11:06:41","78701"
"79446","Nueces St 1633, 78701 Austin",NA,"CE","GOOD",18,"GOOD","FBV 4363",FALSE,"WMEEJ3BA4FK799595","austin",-97.74463,30.27974,0,"2015-12-08 11:06:41","78701"
"79533","Brazos St 551, 78701 Austin",NA,"CE","UNACCEPTABLE",30,"UNACCEPTABLE","FBV 4492",FALSE,"WMEEJ3BA8FK802630","austin",-97.74158,30.26726,0,"2015-12-08 11:06:41","78701"
"79575","W 45th St 753, 78751 Austin",NA,"CE","GOOD",27,"GOOD","FHB 2842",FALSE,"WMEEJ3BA8FK800800","austin",-97.73553,30.31105,0,"2015-12-08 11:06:41","78751"
"79710","Hillside Villas Apartments 1",NA,"CE","GOOD",45,"GOOD","FBV 4386",FALSE,"WMEEJ3BA9FK799544","austin",-97.72129,30.22831,0,"2015-12-08 11:11:41","78741"
"79917","Wickersham Ln 2277, 78741 Austin",NA,"CE","GOOD",69,"GOOD","FJD 0199",FALSE,"WMEEJ3BA3FK802874","austin",-97.72133,30.22824,0,"2015-12-08 11:16:41","78741"
"79966","Hardrock Canyon Apartments",NA,"CE","GOOD",100,"GOOD","FGZ 8685",FALSE,"WMEEJ3BA1FK803165","austin",-97.75122,30.39674,0,"2015-12-08 11:16:41","78759"
"79977","E 1st St 2315, 78702 Austin",NA,"CE","GOOD",45,"GOOD","CSG 1544",FALSE,"WMEEJ3BA6EK734861","austin",-97.71899,30.25518,0,"2015-12-08 11:16:41","78702"
"80029","E 9th St 277, 78701 Austin",NA,"CE","GOOD",75,"GOOD","CSF 9063",FALSE,"WMEEJ3BA4EK733319","austin",-97.74003,30.27033,0,"2015-12-08 11:16:41","78701"
"80053","McKinley Ave 1230, 78702 Austin",NA,"CE","GOOD",21,"GOOD","FBV 4357",FALSE,"WMEEJ3BA8FK798160","austin",-97.70235,30.27678,0,"2015-12-08 11:16:41","78702"
"80102","Wickersham Ln 2275, 78741 Austin",NA,"CE","GOOD",33,"GOOD","FHB 2827",FALSE,"WMEEJ3BA9FK802670","austin",-97.72134,30.22827,0,"2015-12-08 11:16:41","78741"
"80182","Chestnut Ave 1371, 78702 Austin",NA,"CE","GOOD",63,"GOOD","FGZ 8811",FALSE,"WMEEJ3BAXFK802287","austin",-97.71628,30.2761,0,"2015-12-08 11:16:41","78702"
"80290","Easy Wind Dr 7246, 78752 Austin",NA,"CE","GOOD",81,"GOOD","CZT 0933",FALSE,"WMEEJ3BAXEK748410","austin",-97.71914,30.34049,0,"2015-12-08 11:21:41","78752"
"80311","Bob Harrison St 1386, 78702 Austin",NA,"CE","GOOD",78,"GOOD","CSG 1520",FALSE,"WMEEJ3BA2EK735456","austin",-97.72545,30.27445,0,"2015-12-08 11:21:41","78702"
"80314","Colorado St 358, 78701 Austin",NA,"CE","GOOD",51,"GOOD","CZT 0920",FALSE,"WMEEJ3BA2EK748904","austin",-97.74502,30.26619,0,"2015-12-08 11:21:41","78701"
"80374","S Lamar Blvd 3065, 78704 Austin",NA,"CE","GOOD",84,"GOOD","FJC 9938",FALSE,"WMEEJ3BA3FK801871","austin",-97.78404,30.24172,0,"2015-12-08 11:21:41","78704"
"80407","Hillside Villas Apartments 1",NA,"CE","GOOD",33,"GOOD","FHB 2827",FALSE,"WMEEJ3BA9FK802670","austin",-97.72129,30.22831,0,"2015-12-08 11:21:41","78741"
"80433","Garden Villa Ln 3760, 78704 Austin",NA,"CE","GOOD",66,"GOOD","FHB 2870",FALSE,"WMEEJ3BA0FK802654","austin",-97.77308,30.23105,0,"2015-12-08 11:21:41","78704"
"80524","Manor Cir 2535, 78723 Austin",NA,"CE","GOOD",54,"GOOD","DBW 2626",FALSE,"WMEEJ3BA5EK748251","austin",-97.68801,30.29699,0,"2015-12-08 11:26:42","78723"
"80708","Academy Dr 169, 78704 Austin",NA,"CE","GOOD",81,"GOOD","FBV 4364",FALSE,"WMEEJ3BA5FK799606","austin",-97.74696,30.25176,0,"2015-12-08 11:26:42","78704"
"80756","Glen Allen St 2092, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4470",FALSE,"WMEEJ3BA5FK802424","austin",-97.78207,30.24084,0,"2015-12-08 11:26:42","78704"
"80857","W 13th St 767, 78701 Austin",NA,"CE","GOOD",33,"GOOD","CSF 8919",FALSE,"WMEEJ3BA0EK733883","austin",-97.74645,30.27673,0,"2015-12-08 11:31:42","78701"
"80924","S Lamar Blvd 711, 78704 Austin",NA,"CE","GOOD",21,"GOOD","FHB 1327",FALSE,"WMEEJ3BAXFK801754","austin",-97.75918,30.25837,0,"2015-12-08 11:31:42","78704"
"81102","W 6th St 341, 78701 Austin",NA,"CE","GOOD",24,"GOOD","CZT 0996",FALSE,"WMEEJ3BA9EK748575","austin",-97.74565,30.26884,0,"2015-12-08 11:31:42","78701"
"81118","E 5th St 1573, 78702 Austin",NA,"CE","GOOD",100,"GOOD","CSG 1541",FALSE,"WMEEJ3BA7EK734657","austin",-97.72719,30.26221,0,"2015-12-08 11:36:45","78702"
"81120","E Riverside Dr 169, 78704 Austin",NA,"CE","UNACCEPTABLE",24,"GOOD","FBV 4391",FALSE,"WMEEJ3BA0FK799271","austin",-97.74559,30.25578,0,"2015-12-08 11:36:45","78704"
"81148","Victory Dr 4105, 78704 Austin",NA,"CE","UNACCEPTABLE",100,"GOOD","FHB 2838",FALSE,"WMEEJ3BA0FK800578","austin",-97.78982,30.23438,0,"2015-12-08 11:36:45","78704"
"81181","Elizabeth St W 937, 78704 Austin",NA,"CE","GOOD",72,"GOOD","FGZ 8681",FALSE,"WMEEJ3BA2FK802719","austin",-97.75836,30.25247,0,"2015-12-08 11:36:45","78704"
"81213","E 1st St 205, 78701 Austin",NA,"CE","GOOD",36,"GOOD","FHB 1335",FALSE,"WMEEJ3BAXFK800510","austin",-97.7431,30.26285,0,"2015-12-08 11:36:45","78701"
"81222","E 2nd St 2538, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FHB 1679",FALSE,"WMEEJ3BA9FK802278","austin",-97.7158,30.25512,0,"2015-12-08 11:36:45","78702"
"81356","Garden St 2253, 78702 Austin",NA,"CE","GOOD",66,"GOOD","CZT 0921",FALSE,"WMEEJ3BA1EK748814","austin",-97.72123,30.25277,0,"2015-12-08 11:36:45","78702"
"81489","Brazos St 759, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CSG 2237",FALSE,"WMEEJ3BA0EK736105","austin",-97.74084,30.26914,0,"2015-12-08 11:41:46","78701"
"81574","Whitis Ave 2602, 78705 Austin",NA,"CE","GOOD",54,"GOOD","FHB 2846",FALSE,"WMEEJ3BA0FK801939","austin",-97.7402,30.28997,0,"2015-12-08 11:41:46","78705"
"81630","University Ave 2003, 78705 Austin",NA,"CE","GOOD",93,"GOOD","FBV 4368",FALSE,"WMEEJ3BA8FK799213","austin",-97.73962,30.28289,0,"2015-12-08 11:41:46","78705"
"81770","Newning Ave 1329, 78704 Austin",NA,"CE","GOOD",45,"GOOD","FBV 4425",FALSE,"WMEEJ3BAXFK799584","austin",-97.74377,30.25004,0,"2015-12-08 11:46:46","78704"
"81798","W 5th St 127, 78701 Austin",NA,"CE","GOOD",39,"GOOD","CZS 9750",FALSE,"WMEEJ3BA7EK748543","austin",-97.74347,30.26728,0,"2015-12-08 11:46:46","78701"
"81925","Campbell St 554, 78703 Austin",NA,"CE","GOOD",63,"GOOD","CZS 9749",FALSE,"WMEEJ3BA2EK748112","austin",-97.76448,30.27541,0,"2015-12-08 11:46:46","78703"
"81993","Nueces St 1117, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8611",FALSE,"WMEEJ3BA0FK800323","austin",-97.74657,30.27446,0,"2015-12-08 11:46:46","78701"
"82034","E 26th St 858, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8806",FALSE,"WMEEJ3BA9FK801762","austin",-97.72819,30.28791,0,"2015-12-08 11:51:46","78705"
"82040","W 3rd St 119, 78701 Austin",NA,"CE","GOOD",81,"GOOD","CZS 9751",FALSE,"WMEEJ3BA4EK748130","austin",-97.74409,30.2653,0,"2015-12-08 11:51:46","78701"
"82048","E 43rd St 631, 78751 Austin",NA,"CE","GOOD",33,"GOOD","FHB 0204",FALSE,"WMEEJ3BA1FK802193","austin",-97.72402,30.30368,0,"2015-12-08 11:51:46","78751"
"82169","Larry Ln 3402, 78722 Austin",NA,"CE","GOOD",78,"GOOD","FBV 4387",FALSE,"WMEEJ3BA9FK799480","austin",-97.71352,30.28768,0,"2015-12-08 11:51:46","78722"
