"","address","charging","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","City","Longitude","Latitude","Altitude","Time....Sys.time..","zip"
"30989","Palma Plz 1557, 78703 Austin",NA,"CE","GOOD",48,"GOOD","CZT 0935",FALSE,"WMEEJ3BAXEK748343","austin",-97.75765,30.28177,0,"2015-12-07 22:16:05","78703"
"31119","Oak Crest Ave 2903, 78704 Austin",NA,"CE","GOOD",24,"GOOD","CYL 4630",FALSE,"WMEEJ3BA9EK749032","austin",-97.76442,30.23701,0,"2015-12-07 22:21:05","78704"
"31529","Maplewood Ave 3810, 78722 Austin",NA,"CE","GOOD",75,"GOOD","FBV 6124",FALSE,"WMEEJ3BA2FK799028","austin",-97.71438,30.29233,0,"2015-12-07 22:26:05","78722"
"31618","The Establishment",NA,"CE","GOOD",15,"GOOD","FGZ 8800",FALSE,"WMEEJ3BA1FK801576","austin",-97.76542,30.23024,0,"2015-12-07 22:26:05","78704"
"31678","Gibson St W 1269, 78704 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4370",FALSE,"WMEEJ3BAXFK798967","austin",-97.76203,30.25485,0,"2015-12-07 22:26:05","78704"
"31746","SoCo on the Lake II",NA,"CE","GOOD",48,"GOOD","FGZ 8624",FALSE,"WMEEJ3BA5FK802777","austin",-97.74386,30.25635,0,"2015-12-07 22:31:06","78704"
"31896","Treadwell St 1505, 78704 Austin",NA,"CE","GOOD",63,"GOOD","FHB 2846",FALSE,"WMEEJ3BA0FK801939","austin",-97.76348,30.25707,0,"2015-12-07 22:31:06","78704"
"31931","Lorrain St 1274, 78703 Austin",NA,"CE","GOOD",51,"GOOD","FHB 2860",FALSE,"WMEEJ3BA3FK802079","austin",-97.7558,30.27958,0,"2015-12-07 22:31:06","78703"
"31987","Carlson Dr 1907, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FJD 0194",FALSE,"WMEEJ3BA5FK801886","austin",-97.73894,30.22708,0,"2015-12-07 22:31:06","78741"
"32362","Branch St 1114, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4430",FALSE,"WMEEJ3BA3FK799460","austin",-97.73137,30.27019,0,"2015-12-07 22:36:06","78702"
"32751","San Marcos St 475, 78702 Austin",NA,"CE","GOOD",66,"GOOD","CSF 8920",FALSE,"WMEEJ3BA8EK733792","austin",-97.73281,30.26435,0,"2015-12-07 22:46:07","78702"
"33241","Castle Hill St 1250, 78703 Austin",NA,"CE","GOOD",100,"GOOD","CSF 8925",FALSE,"WMEEJ3BA6EK735329","austin",-97.75294,30.27846,0,"2015-12-07 22:51:07","78703"
"33510","Tom Green St 3518, 78705 Austin",NA,"CE","GOOD",84,"GOOD","CZS 9754",FALSE,"WMEEJ3BA0EK748061","austin",-97.73163,30.29819,0,"2015-12-07 22:56:07","78705"
"33663","E 13th St 1750, 78702 Austin",NA,"CE","GOOD",24,"GOOD","CYL 4628",FALSE,"WMEEJ3BA8EK748969","austin",-97.72154,30.27454,0,"2015-12-07 23:01:07","78702"
"34082","Bob Harrison St 1386, 78702 Austin",NA,"CE","GOOD",78,"GOOD","CSG 1520",FALSE,"WMEEJ3BA2EK735456","austin",-97.72545,30.27445,0,"2015-12-07 23:06:07","78702"
"34246","Butler Rd 1426, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4370",FALSE,"WMEEJ3BAXFK798967","austin",-97.75859,30.26245,0,"2015-12-07 23:06:07","78704"
"34324","Manor Rd 2378, 78722 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2826",FALSE,"WMEEJ3BAXFK802547","austin",-97.71728,30.28476,0,"2015-12-07 23:11:08","78722"
"34367","Barton Hills Dr 1900, 78704 Austin",NA,"CE","GOOD",100,"GOOD","CSG 2237",FALSE,"WMEEJ3BA0EK736105","austin",-97.78148,30.25715,0,"2015-12-07 23:11:08","78704"
"34425","Eastside Dr 2326, 78704 Austin",NA,"CE","GOOD",39,"GOOD","FJC 9788",FALSE,"WMEEJ3BA6FK802318","austin",-97.74859,30.23725,0,"2015-12-07 23:11:08","78704"
"34513","Del Curto Rd 2578, 78704 Austin",NA,"CE","GOOD",100,"GOOD","CSG 2236",FALSE,"WMEEJ3BA8EK736207","austin",-97.77656,30.24451,0,"2015-12-07 23:11:08","78704"
"34677","Copeland St 667, 78704 Austin",NA,"CE","GOOD",69,"GOOD","CZT 0993",FALSE,"WMEEJ3BA6EK748081","austin",-97.75348,30.25349,0,"2015-12-07 23:16:08","78704"
"34788","The Parking Spot",NA,"CE","GOOD",63,"GOOD","FBV 4433",FALSE,"WMEEJ3BAXFK799391","austin",-97.67598,30.22049,0,"2015-12-07 23:16:08","78719"
"35148","E 12th St 1868, 78702 Austin",NA,"CE","UNACCEPTABLE",54,"UNACCEPTABLE","FJC 9926",FALSE,"WMEEJ3BA2FK801196","austin",-97.72018,30.27377,0,"2015-12-07 23:21:08","78702"
"35166","E 9th St 826, 78702 Austin",NA,"CE","GOOD",33,"GOOD","CSG 1543",FALSE,"WMEEJ3BA7EK734643","austin",-97.73257,30.26828,0,"2015-12-07 23:21:08","78702"
"35505","E 46th St 1009, 78751 Austin",NA,"CE","GOOD",60,"GOOD","CZT 1029",FALSE,"WMEEJ3BA8EK748373","austin",-97.71534,30.30439,0,"2015-12-07 23:26:08","78751"
"35868","S Congress Ave 502, 78704 Austin",NA,"CE","GOOD",33,"GOOD","FBV 4380",FALSE,"WMEEJ3BA7FK799283","austin",-97.74734,30.25678,0,"2015-12-07 23:31:09","78704"
"36022","S Lakeshore Blvd 1755, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2847",FALSE,"WMEEJ3BA4FK802009","austin",-97.72901,30.24484,0,"2015-12-07 23:36:09","78741"
"36134","Cromwell Cir 2290, 78741 Austin",NA,"CE","GOOD",100,"GOOD","CSF 8929",FALSE,"WMEEJ3BA9EK733333","austin",-97.7191,30.22911,0,"2015-12-07 23:36:09","78741"
"36471","E 32nd St 1713, 78722 Austin",NA,"CE","GOOD",57,"GOOD","CZT 1029",FALSE,"WMEEJ3BA8EK748373","austin",-97.71659,30.28661,0,"2015-12-07 23:41:09","78722"
"36496","W 5th St 1603, 78703 Austin",NA,"CE","GOOD",21,"GOOD","FHB 2898",FALSE,"WMEEJ3BA3FK799989","austin",-97.76357,30.27381,0,"2015-12-07 23:41:09","78703"
"36498","E 14th St 2908, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FHB 1334",FALSE,"WMEEJ3BAXFK800541","austin",-97.708,30.27765,0,"2015-12-07 23:41:09","78702"
"36710","E 6th St 1802, 78702 Austin",NA,"CE","GOOD",42,"GOOD","FHB 2861",FALSE,"WMEEJ3BA5FK800771","austin",-97.72343,30.26203,0,"2015-12-07 23:46:09","78702"
"36829","Treehouse - 2501 Wickersham Lane - 3 Spaces",NA,"CE","GOOD",100,"GOOD","CK9 T267",FALSE,"WMEEJ3BA0AK418219","austin",-97.72465,30.22479,0,"2015-12-07 23:46:09","78741"
"37494","Keasbey St 761, 78751 Austin",NA,"CE","GOOD",36,"GOOD","CZS 9744",FALSE,"WMEEJ3BA2EK748224","austin",-97.7218,30.30483,0,"2015-12-07 23:56:09","78751"
"37574","Toomey Rd 1459, 78704 Austin",NA,"CE","GOOD",18,"GOOD","FBV 4474",FALSE,"WMEEJ3BA1FK802940","austin",-97.75862,30.26326,0,"2015-12-08 00:01:09","78704"
"37609","Sylvan Dr 1774, 78741 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4390",FALSE,"WMEEJ3BA1FK799294","austin",-97.73324,30.23879,0,"2015-12-08 00:01:09","78741"
"37665","Thornton Rd 2364, 78704 Austin",NA,"CE","GOOD",42,"GOOD","FHB 2835",FALSE,"WMEEJ3BA7FK802103","austin",-97.77215,30.2449,0,"2015-12-08 00:01:09","78704"
"38294","E 41st St 972, 78751 Austin",NA,"CE","GOOD",33,"GOOD","FBV 4365",FALSE,"WMEEJ3BA2FK799675","austin",-97.71962,30.29844,0,"2015-12-08 00:11:09","78751"
"38421","Garden St 2351, 78702 Austin",NA,"CE","GOOD",57,"GOOD","FGZ 9139",FALSE,"WMEEJ3BA5FK800396","austin",-97.72051,30.25247,0,"2015-12-08 00:11:09","78702"
"38513","Post Oak St 1198, 78704 Austin",NA,"CE","GOOD",27,"GOOD","CK9 T309",FALSE,"WMEEJ3BA6AK416698","austin",-97.75684,30.25899,0,"2015-12-08 00:16:10","78704"
"38843","ACC Riverside Campus II",NA,"CE","GOOD",100,"GOOD","FHB 2826",FALSE,"WMEEJ3BAXFK802547","austin",-97.70185,30.23657,0,"2015-12-08 00:21:10","78741"
"39184","Griffis SoCo Apartments",NA,"CE","GOOD",100,"GOOD","CK9 T285",FALSE,"WMEEJ3BA6AK417916","austin",-97.77117,30.20285,0,"2015-12-08 00:26:10","78745"
"39328","Volume Apartments",NA,"CE","GOOD",30,"GOOD","FGZ 8813",FALSE,"WMEEJ3BA8FK802417","austin",-97.71546,30.28497,0,"2015-12-08 00:26:10","78722"
"39421","W 14th St 721, 78701 Austin",NA,"CE","GOOD",48,"GOOD","FGZ 8687",FALSE,"WMEEJ3BA5FK802746","austin",-97.74679,30.27783,0,"2015-12-08 00:26:10","78701"
"39633","Treehouse - 2501 Wickersham Lane - 3 Spaces",NA,"CE","GOOD",60,"UNACCEPTABLE","FBV 4433",FALSE,"WMEEJ3BAXFK799391","austin",-97.72465,30.22479,0,"2015-12-08 00:31:10","78741"
"39641","Wood Hollow Dr 7142, 78731 Austin",NA,"CE","GOOD",30,"GOOD","FJC 9935",FALSE,"WMEEJ3BAXFK801690","austin",-97.7526,30.35426,0,"2015-12-08 00:31:10","78731"
"40231","E 41st St 137, 78751 Austin",NA,"CE","UNACCEPTABLE",21,"UNACCEPTABLE","FHB 1327",FALSE,"WMEEJ3BAXFK801754","austin",-97.73089,30.30398,0,"2015-12-08 00:41:11","78751"
"40286","Crockett St 245, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4377",FALSE,"WMEEJ3BA6FK800035","austin",-97.7536,30.24353,0,"2015-12-08 00:41:11","78704"
"40385","E 13th St 3150, 78702 Austin",NA,"CE","GOOD",72,"GOOD","FFD 7841",FALSE,"WMEEJ3BA6FK803145","austin",-97.7016,30.27746,0,"2015-12-08 00:41:11","78702"
"40554","E 6th St 2447, 78702 Austin",NA,"CE","GOOD",69,"GOOD","FGZ 8688",FALSE,"WMEEJ3BA6FK802707","austin",-97.71544,30.25911,0,"2015-12-08 00:46:12","78702"
"41141","S Congress Ave 522, 78704 Austin",NA,"CE","GOOD",45,"GOOD","FBV 4425",FALSE,"WMEEJ3BAXFK799584","austin",-97.74759,30.25653,0,"2015-12-08 00:56:12","78704"
"41556","I-35 N 3386, 78705 Austin",NA,"CE","GOOD",78,"GOOD","CZT 0998",FALSE,"WMEEJ3BA3EK748071","austin",-97.72247,30.29254,0,"2015-12-08 01:01:12","78705"
"41733","Dickson Dr 2256, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4430",FALSE,"WMEEJ3BA3FK799460","austin",-97.78082,30.24611,0,"2015-12-08 01:01:12","78704"
"41953","Hackberry St 1209, 78702 Austin",NA,"CE","GOOD",84,"GOOD","FBV 4364",FALSE,"WMEEJ3BA5FK799606","austin",-97.72653,30.26985,0,"2015-12-08 01:06:12","78702"
"42540","Sabina Apartments",NA,"CE","GOOD",78,"GOOD","CZT 0998",FALSE,"WMEEJ3BA3EK748071","austin",-97.72252,30.29244,0,"2015-12-08 01:16:13","78705"
"42739","E 37th St 979, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8617",FALSE,"WMEEJ3BA0FK802525","austin",-97.72266,30.29429,0,"2015-12-08 01:21:13","78705"
"43046","Thornton Rd 2466, 78704 Austin",NA,"CE","GOOD",66,"GOOD","CSF 9069",FALSE,"WMEEJ3BA7EK733766","austin",-97.7729,30.24387,0,"2015-12-08 01:26:13","78704"
"43244","Kinney Ave 1370, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4439",FALSE,"WMEEJ3BA8FK799261","austin",-97.76644,30.25504,0,"2015-12-08 01:26:13","78704"
"43793","Sylvan Dr 1775, 78741 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4390",FALSE,"WMEEJ3BA1FK799294","austin",-97.73319,30.23881,0,"2015-12-08 01:36:14","78741"
"44569","Garden Villa Ln 3864, 78704 Austin",NA,"CE","GOOD",66,"GOOD","FBV 4423",FALSE,"WMEEJ3BA5FK799685","austin",-97.77389,30.2297,0,"2015-12-08 01:46:14","78704"
"44764","Winflo Dr 840, 78703 Austin",NA,"CE","GOOD",39,"GOOD","CZS 9750",FALSE,"WMEEJ3BA7EK748543","austin",-97.7581,30.27563,0,"2015-12-08 01:51:14","78703"
"44907","The Canopy",NA,"CE","GOOD",100,"GOOD","FGZ 8810",FALSE,"WMEEJ3BAXFK802189","austin",-97.69811,30.26199,0,"2015-12-08 01:51:14","78702"
"44994","Dickson Dr 2256, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4430",FALSE,"WMEEJ3BA3FK799460","austin",-97.7808,30.24612,0,"2015-12-08 01:51:14","78704"
"45057","Newning Ave 1329, 78704 Austin",NA,"CE","GOOD",45,"GOOD","FBV 4425",FALSE,"WMEEJ3BAXFK799584","austin",-97.74377,30.25004,0,"2015-12-08 01:56:15","78704"
"46176","W 45th St 534, 78751 Austin",NA,"CE","GOOD",51,"GOOD","GGG 3722",FALSE,"WMEEJ3BA7FK802943","austin",-97.73222,30.31079,0,"2015-12-08 02:11:15","78751"
"46480","Sheringham Dr 4499, 78741 Austin",NA,"CE","GOOD",60,"GOOD","FJC 9790",FALSE,"WMEEJ3BA5FK802066","austin",-97.72303,30.2295,0,"2015-12-08 02:16:15","78741"
"46802","W 23rd St 964, 78705 Austin",NA,"CE","GOOD",63,"GOOD","FHB 2846",FALSE,"WMEEJ3BA0FK801939","austin",-97.74728,30.28745,0,"2015-12-08 02:21:16","78705"
"47343","Wood Hollow Dr 7212, 78731 Austin",NA,"CE","GOOD",63,"GOOD","CSF 8920",FALSE,"WMEEJ3BA8EK733792","austin",-97.75164,30.35575,0,"2015-12-08 02:31:16","78731"
"48555","Anken Dr 2427, 78741 Austin",NA,"CE","GOOD",42,"GOOD","FBV 4475",FALSE,"WMEEJ3BA0FK803125","austin",-97.72841,30.23072,0,"2015-12-08 02:46:17","78741"
"48676","Southridge Dr 3806, 78704 Austin",NA,"CE","GOOD",51,"GOOD","FJC 9787",FALSE,"WMEEJ3BA7FK802439","austin",-97.77723,30.2313,0,"2015-12-08 02:51:17","78704"
"48971","Evans Ave 5484, 78751 Austin",NA,"CE","GOOD",81,"GOOD","FBV 4469",FALSE,"WMEEJ3BA2FK802400","austin",-97.71634,30.31802,0,"2015-12-08 02:56:17","78751"
"49374","Capitol Metro Headquarters",NA,"CE","GOOD",42,"GOOD","FBV 4381",FALSE,"WMEEJ3BA6FK799310","austin",-97.7099,30.25625,0,"2015-12-08 03:01:17","78702"
"52051","Hart Ln 7284, 78731 Austin",NA,"CE","GOOD",60,"GOOD","FHB 2846",FALSE,"WMEEJ3BA0FK801939","austin",-97.75515,30.3568,0,"2015-12-08 03:41:19","78731"
"52791","Red River St 4702, 78751 Austin",NA,"CE","GOOD",57,"GOOD","FGZ 8625",FALSE,"WMEEJ3BA2FK802588","austin",-97.71784,30.30755,0,"2015-12-08 03:51:19","78751"
"54353","Hart Ln 7214, 78731 Austin",NA,"CE","GOOD",57,"GOOD","FHB 2846",FALSE,"WMEEJ3BA0FK801939","austin",-97.75537,30.35658,0,"2015-12-08 04:16:22","78731"
"57793","Trinity St 763, 78701 Austin",NA,"CE","GOOD",27,"UNACCEPTABLE","CSG 1541",FALSE,"WMEEJ3BA7EK734657","austin",-97.73868,30.26864,0,"2015-12-08 05:11:24","78701"
"58346","Eastside Dr 2534, 78704 Austin",NA,"CE","GOOD",66,"GOOD","FGZ 8846",FALSE,"WMEEJ3BA4FK802883","austin",-97.74967,30.23494,0,"2015-12-08 05:16:24","78704"
"59346","Mary St W 676, 78704 Austin",NA,"CE","GOOD",42,"GOOD","CSF 9066",FALSE,"WMEEJ3BA9EK733235","austin",-97.75746,30.24693,0,"2015-12-08 05:31:24","78704"
"59849","Kramer Station - Brockton Dr",NA,"CE","UNACCEPTABLE",90,"GOOD","FBV 4384",FALSE,"WMEEJ3BA8FK799440","austin",-97.71756,30.39338,0,"2015-12-08 05:41:25","78758"
"61038","Dean Keaton and Whitis",NA,"CE","UNACCEPTABLE",36,"GOOD","FGZ 8627",FALSE,"WMEEJ3BA4FK802477","austin",-97.74003,30.28978,0,"2015-12-08 05:56:25","78705"
"61565","Whole Foods Market - Garage Ground Level",NA,"CE","GOOD",84,"GOOD","FJC 9938",FALSE,"WMEEJ3BA3FK801871","austin",-97.7531,30.27087,0,"2015-12-08 06:06:26","78703"
"61714","S Lamar Blvd 2489, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8612",FALSE,"WMEEJ3BA6FK800455","austin",-97.77789,30.24636,0,"2015-12-08 06:11:26","78704"
"62279","Esperanza Xing 3283, 78758 Austin",NA,"CE","GOOD",100,"GOOD","CSG 2238",FALSE,"WMEEJ3BA1EK734993","austin",-97.72482,30.40005,0,"2015-12-08 06:16:26","78758"
"62617","Brazos St 320, 78701 Austin",NA,"CE","GOOD",93,"GOOD","CZT 1027",FALSE,"WMEEJ3BA9EK748267","austin",-97.74262,30.26517,0,"2015-12-08 06:21:27","78701"
"62902","W 6th St 1154, 78703 Austin",NA,"CE","GOOD",15,"GOOD","FBV 4487",FALSE,"WMEEJ3BA8FK803020","austin",-97.75627,30.27249,0,"2015-12-08 06:26:27","78703"
"63567","Brazos St 77, 78701 Austin",NA,"CE","GOOD",63,"GOOD","FHB 1329",FALSE,"WMEEJ3BA6FK801671","austin",-97.7432,30.26281,0,"2015-12-08 06:36:27","78701"
"63685","Rio Grande St 300, 78701 Austin",NA,"CE","GOOD",54,"GOOD","CZT 0999",FALSE,"WMEEJ3BA4EK748886","austin",-97.75022,30.26811,0,"2015-12-08 06:41:28","78701"
"63785","James Wheat St, 78723 Austin",NA,"CE","GOOD",18,"GOOD","FJD 0197",FALSE,"WMEEJ3BA2FK803045","austin",-97.70745,30.30179,0,"2015-12-08 06:41:28","78723"
"63863","Brazos St 630, 78701 Austin",NA,"CE","GOOD",96,"GOOD","CSG 2236",FALSE,"WMEEJ3BA8EK736207","austin",-97.74133,30.268,0,"2015-12-08 06:41:28","78701"
"64038","Brazos St 759, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CSG 2237",FALSE,"WMEEJ3BA0EK736105","austin",-97.74084,30.26914,0,"2015-12-08 06:46:28","78701"
"64412","E 4th St 266, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4355",FALSE,"WMEEJ3BA5FK798990","austin",-97.74127,30.26564,0,"2015-12-08 06:51:28","78701"
"64583","Leon St 2578, 78705 Austin",NA,"CE","GOOD",36,"GOOD","FGZ 8627",FALSE,"WMEEJ3BA4FK802477","austin",-97.74909,30.29075,0,"2015-12-08 06:51:28","78705"
"64634","Radam Ln 166, 78745 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2838",FALSE,"WMEEJ3BA0FK800578","austin",-97.7659,30.22225,0,"2015-12-08 06:56:28","78745"
"64656","San Jacinto Blvd 774, 78701 Austin",NA,"CE","GOOD",81,"GOOD","FBV 4469",FALSE,"WMEEJ3BA2FK802400","austin",-97.73992,30.26907,0,"2015-12-08 06:56:28","78701"
"64745","Philomena St 1413, 78723 Austin",NA,"CE","GOOD",18,"GOOD","FJD 0197",FALSE,"WMEEJ3BA2FK803045","austin",-97.70716,30.30165,0,"2015-12-08 06:56:28","78723"
"64820","W 5th St 457, 78701 Austin",NA,"CE","GOOD",15,"GOOD","FBV 4487",FALSE,"WMEEJ3BA8FK803020","austin",-97.74724,30.26827,0,"2015-12-08 06:56:28","78701"
"64856","Matagorda St 2040, 78741 Austin",NA,"CE","GOOD",93,"GOOD","CZT 1027",FALSE,"WMEEJ3BA9EK748267","austin",-97.73798,30.2361,0,"2015-12-08 06:56:28","78741"
"64923","W 38th St 876, 78705 Austin",NA,"CE","GOOD",21,"GOOD","FBV 4383",FALSE,"WMEEJ3BAXFK799407","austin",-97.74182,30.30521,0,"2015-12-08 07:01:29","78705"
"65151","E Martin Luther King Jr Blvd 307, 78701 Austin",NA,"CE","GOOD",48,"GOOD","CZT 0935",FALSE,"WMEEJ3BAXEK748343","austin",-97.7355,30.27975,0,"2015-12-08 07:01:29","78701"
"65175","W 5th St 139, 78701 Austin",NA,"CE","GOOD",30,"GOOD","FBV 4492",FALSE,"WMEEJ3BA8FK802630","austin",-97.74367,30.26729,0,"2015-12-08 07:01:29","78701"
"65185","West Ave 794, 78701 Austin",NA,"CE","GOOD",21,"GOOD","FHB 1331",FALSE,"WMEEJ3BA8FK801171","austin",-97.74995,30.27209,0,"2015-12-08 07:01:29","78701"
"65311","Rio Grande St 1997, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2844",FALSE,"WMEEJ3BA0FK801990","austin",-97.74504,30.2833,0,"2015-12-08 07:06:29","78705"
"65701","Wells Fargo",NA,"CE","GOOD",39,"GOOD","FJC 9788",FALSE,"WMEEJ3BA6FK802318","austin",-97.74378,30.21695,0,"2015-12-08 07:11:29","78772"
"66017","E 10th St 302, 78701 Austin",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","FBV 4355",FALSE,"WMEEJ3BA5FK798990","austin",-97.73852,30.27106,0,"2015-12-08 07:16:29","78701"
"66580","E 6th St 1816, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2867",FALSE,"WMEEJ3BA3FK802535","austin",-97.72333,30.262,0,"2015-12-08 07:26:30","78702"
"66912","Campbell St 574, 78703 Austin",NA,"CE","GOOD",93,"GOOD","FBV 4390",FALSE,"WMEEJ3BA1FK799294","austin",-97.7644,30.27561,0,"2015-12-08 07:31:30","78703"
"66914","St. Edward's Parking",NA,"CE","GOOD",36,"GOOD","FBV 4394",FALSE,"WMEEJ3BAXFK799231","austin",-97.7513,30.22659,0,"2015-12-08 07:31:30","78704"
"67381","Crestview Station",NA,"CE","GOOD",21,"GOOD","FHB 2898",FALSE,"WMEEJ3BA3FK799989","austin",-97.71947,30.33886,0,"2015-12-08 07:36:30","78752"
"67528","Merle Dr 4472, 78745 Austin",NA,"CE","UNACCEPTABLE",42,"GOOD","FJC 9789",FALSE,"WMEEJ3BAXFK802211","austin",-97.78815,30.22801,0,"2015-12-08 07:41:31","78745"
"67860","Mary St E 139, 78704 Austin",NA,"CE","GOOD",100,"UNACCEPTABLE","CK9 T295",FALSE,"WMEEJ3BA6AK416751","austin",-97.75086,30.245,0,"2015-12-08 07:46:31","78704"
"67867","Cole St 2808, 78705 Austin",NA,"CE","UNACCEPTABLE",21,"UNACCEPTABLE","FBV 4363",FALSE,"WMEEJ3BA4FK799595","austin",-97.72507,30.28791,0,"2015-12-08 07:46:31","78705"
"67915","Wood Hollow Dr 7185, 78731 Austin",NA,"CE","GOOD",100,"GOOD","FFD 7840",FALSE,"WMEEJ3BA2FK803210","austin",-97.75182,30.35421,0,"2015-12-08 07:46:31","78731"
"68046","Brazos St 1017, 78701 Austin",NA,"CE","GOOD",63,"GOOD","FBV 4354",FALSE,"WMEEJ3BA2FK799496","austin",-97.74,30.27159,0,"2015-12-08 07:51:31","78701"
"68146","E 9th St 277, 78701 Austin",NA,"CE","GOOD",75,"GOOD","CSF 9063",FALSE,"WMEEJ3BA4EK733319","austin",-97.74003,30.27033,0,"2015-12-08 07:51:31","78701"
"68186","West Ave 3596, 78705 Austin",NA,"CE","GOOD",84,"GOOD","CZS 9754",FALSE,"WMEEJ3BA0EK748061","austin",-97.74227,30.30305,0,"2015-12-08 07:51:31","78705"
"68259","E 6th St 2217, 78702 Austin",NA,"CE","GOOD",21,"GOOD","FHB 1331",FALSE,"WMEEJ3BA8FK801171","austin",-97.71797,30.26002,0,"2015-12-08 07:51:31","78702"
"68368","James St W 199, 78704 Austin",NA,"CE","GOOD",33,"GOOD","FHB 0248",FALSE,"WMEEJ3BA6FK802643","austin",-97.74987,30.25133,0,"2015-12-08 07:56:31","78704"
"68468","W 18th St 323, 78701 Austin",NA,"CE","GOOD",57,"GOOD","FJC 9790",FALSE,"WMEEJ3BA5FK802066","austin",-97.74144,30.28047,0,"2015-12-08 07:56:31","78701"
"68471","W 42nd St 1063, 78756 Austin",NA,"CE","GOOD",75,"GOOD","CZS 9752",FALSE,"WMEEJ3BA3EK748958","austin",-97.74069,30.31023,0,"2015-12-08 07:56:31","78756"
"68493","Dean Keaton and Whitis",NA,"CE","GOOD",27,"GOOD","FHB 0246",FALSE,"WMEEJ3BA4FK802043","austin",-97.74003,30.28978,0,"2015-12-08 07:56:31","78705"
"68709","Alexander Ave 1974, 78722 Austin",NA,"CE","GOOD",72,"GOOD","FBV 6124",FALSE,"WMEEJ3BA2FK799028","austin",-97.70965,30.28251,0,"2015-12-08 08:01:31","78722"
"68719","W 41st St 541, 78751 Austin",NA,"CE","GOOD",87,"GOOD","FHB 2866",FALSE,"WMEEJ3BAXFK802502","austin",-97.7353,30.30614,0,"2015-12-08 08:01:31","78751"
"68766","Dean Keaton and Whitis",NA,"CE","GOOD",30,"GOOD","FGZ 8813",FALSE,"WMEEJ3BA8FK802417","austin",-97.74003,30.28978,0,"2015-12-08 08:01:31","78705"
"68768","W 20th St 340, 78705 Austin",NA,"CE","GOOD",15,"GOOD","FFD 6224",FALSE,"WMEEJ3BA6FK801606","austin",-97.74133,30.28265,0,"2015-12-08 08:01:31","78705"
"68780","Academy Dr 169, 78704 Austin",NA,"CE","GOOD",81,"GOOD","FBV 4364",FALSE,"WMEEJ3BA5FK799606","austin",-97.74696,30.25176,0,"2015-12-08 08:01:31","78704"
"68799","W 20th St 333, 78705 Austin",NA,"CE","GOOD",33,"GOOD","CSG 1543",FALSE,"WMEEJ3BA7EK734643","austin",-97.74125,30.28263,0,"2015-12-08 08:01:31","78705"
"69001","E 9th St 826, 78702 Austin",NA,"CE","GOOD",18,"GOOD","FJD 0197",FALSE,"WMEEJ3BA2FK803045","austin",-97.73257,30.26827,0,"2015-12-08 08:06:32","78702"
"69050","W 8th St 240, 78701 Austin",NA,"CE","GOOD",57,"GOOD","CSG 1099",FALSE,"WMEEJ3BA5EK749142","austin",-97.74386,30.27048,0,"2015-12-08 08:06:32","78701"
"69078","Castle Hill St 1246, 78703 Austin",NA,"CE","GOOD",100,"GOOD","CSF 8925",FALSE,"WMEEJ3BA6EK735329","austin",-97.753,30.27841,0,"2015-12-08 08:06:32","78703"
"69120","Houston St 1835, 78756 Austin",NA,"CE","GOOD",84,"GOOD","CSF 9072",FALSE,"WMEEJ3BA5EK734575","austin",-97.73944,30.32873,0,"2015-12-08 08:06:32","78756"
"69153","Trinity St 763, 78701 Austin",NA,"CE","GOOD",27,"UNACCEPTABLE","CSG 1541",FALSE,"WMEEJ3BA7EK734657","austin",-97.73869,30.26863,0,"2015-12-08 08:11:32","78701"
"69162","Wood Hollow Dr 7285, 78731 Austin",NA,"CE","GOOD",12,"GOOD","FBV 4471",FALSE,"WMEEJ3BA1FK802551","austin",-97.75165,30.35564,0,"2015-12-08 08:11:32","78731"
"69218","Juliet St 1414, 78704 Austin",NA,"CE","GOOD",36,"GOOD","FBV 4376",FALSE,"WMEEJ3BA9FK800031","austin",-97.76125,30.25818,0,"2015-12-08 08:11:32","78704"
"69237","The Parking Spot",NA,"CE","GOOD",100,"GOOD","FBV 4395",FALSE,"WMEEJ3BA9FK799219","austin",-97.67598,30.22049,0,"2015-12-08 08:11:32","78719"
